funcname,starttime,endtime,executiontime
yahoo_stock_last_price,1720872204.4794888,1720872204.6455452,0.16605639457702637
yahoo_data,1720872204.4794888,1720872204.6486473,0.1691584587097168
profit_per_transaction,1720872204.6545398,1720872204.6545398,0.0
profit_per_transaction,1720872204.6555438,1720872204.6555438,0.0
profit_per_transaction,1720872204.6555438,1720872204.6555438,0.0
profit_per_transaction,1720872204.6567945,1720872204.6567945,0.0
profit_per_transaction,1720872204.6585689,1720872204.6585689,0.0
profit_per_transaction,1720872204.6605403,1720872204.6605403,0.0
profit_per_transaction,1720872204.66154,1720872204.6616254,8.535385131835938e-05
profit_per_transaction,1720872204.6625576,1720872204.6625576,0.0
profit_per_transaction,1720872204.6625576,1720872204.6625576,0.0
profit_per_transaction,1720872204.663825,1720872204.663825,0.0
profit_per_transaction,1720872204.665673,1720872204.665705,3.1948089599609375e-05
profit_per_transaction,1720872204.665705,1720872204.665705,0.0
profit_per_transaction,1720872204.6673093,1720872204.6673093,0.0
profit_per_transaction,1720872204.6680124,1720872204.6680124,0.0
profit_per_transaction,1720872204.668789,1720872204.668789,0.0
profit_per_transaction,1720872204.6696863,1720872204.6696863,0.0
profit_per_transaction,1720872204.670688,1720872204.670688,0.0
profit_per_transaction,1720872204.671686,1720872204.672749,0.0010631084442138672
profit_per_transaction,1720872204.6728196,1720872204.6737232,0.0009036064147949219
profit_per_transaction,1720872204.6746864,1720872204.6746864,0.0
profit_per_transaction,1720872204.6757925,1720872204.6757925,0.0
profit_per_transaction,1720872204.6771538,1720872204.6771538,0.0
profit_per_transaction,1720872204.6783795,1720872204.6783795,0.0
profit_per_transaction,1720872204.679343,1720872204.6796975,0.00035452842712402344
profit_per_transaction,1720872204.6819117,1720872204.6819117,0.0
profit_per_transaction,1720872204.682688,1720872204.682688,0.0
profit_per_transaction,1720872204.6836853,1720872204.6836853,0.0
profit_per_transaction,1720872204.6846879,1720872204.6856873,0.00099945068359375
profit_per_transaction,1720872204.6856873,1720872204.6856873,0.0
profit_per_transaction,1720872204.686686,1720872204.686686,0.0
profit_per_transaction,1720872204.6906865,1720872204.6906865,0.0
profit_per_transaction,1720872204.6908083,1720872204.6908083,0.0
profit_per_transaction,1720872204.6927865,1720872204.6927865,0.0
profit_per_transaction,1720872204.693835,1720872204.693835,0.0
profit_per_transaction,1720872204.6947467,1720872204.6947467,0.0
profit_per_transaction,1720872204.6967711,1720872204.6967711,0.0
profit_per_transaction,1720872204.697691,1720872204.697691,0.0
profit_per_transaction,1720872204.6986957,1720872204.6986957,0.0
profit_per_transaction,1720872204.7016976,1720872204.7016976,0.0
profit_per_transaction,1720872204.7036872,1720872204.7036872,0.0
profit_per_transaction,1720872204.706686,1720872204.706686,0.0
profit_per_transaction,1720872204.7076864,1720872204.7076864,0.0
profit_per_transaction,1720872204.7087193,1720872204.7087193,0.0
profit_per_transaction,1720872204.7116845,1720872204.7116845,0.0
profit_per_transaction,1720872204.7126865,1720872204.7126865,0.0
profit_per_transaction,1720872204.7136858,1720872204.7136858,0.0
profit_per_transaction,1720872204.7146847,1720872204.7146847,0.0
profit_per_transaction,1720872204.715719,1720872204.715719,0.0
profit_per_transaction,1720872204.7166874,1720872204.7166874,0.0
profit_per_transaction,1720872204.7177577,1720872204.7177577,0.0
profit_per_transaction,1720872204.7186859,1720872204.7186859,0.0
profit_per_transaction,1720872204.7197957,1720872204.7197957,0.0
profit_per_transaction,1720872204.720904,1720872204.720904,0.0
profit_per_transaction,1720872204.7216873,1720872204.7216873,0.0
profit_per_transaction,1720872204.7236886,1720872204.7236886,0.0
profit_per_transaction,1720872204.7246861,1720872204.7246861,0.0
profit_per_transaction,1720872204.7256856,1720872204.7256856,0.0
profit_per_transaction,1720872204.7266874,1720872204.7266874,0.0
profit_per_transaction,1720872204.727687,1720872204.727687,0.0
profit_per_transaction,1720872204.7297049,1720872204.7297049,0.0
profit_per_transaction,1720872204.7326875,1720872204.7331605,0.0004730224609375
profit_per_transaction,1720872204.7376854,1720872204.7376854,0.0
profit_per_transaction,1720872204.7406929,1720872204.7408786,0.0001857280731201172
profit_per_transaction,1720872204.7416866,1720872204.7416866,0.0
profit_per_transaction,1720872204.7427192,1720872204.7427192,0.0
profit_per_transaction,1720872204.744687,1720872204.744687,0.0
profit_per_transaction,1720872204.747008,1720872204.747008,0.0
profit_per_transaction,1720872204.747705,1720872204.747705,0.0
profit_per_transaction,1720872204.7496884,1720872204.7496884,0.0
profit_per_transaction,1720872204.7506862,1720872204.7506862,0.0
profit_per_transaction,1720872204.7517517,1720872204.7517517,0.0
profit_per_transaction,1720872204.7556856,1720872204.7556856,0.0
profit_per_transaction,1720872204.7566838,1720872204.7566838,0.0
profit_per_transaction,1720872204.7578065,1720872204.7578065,0.0
profit_per_transaction,1720872204.7586899,1720872204.7586899,0.0
profit_per_transaction,1720872204.76069,1720872204.76069,0.0
profit_per_transaction,1720872204.7617352,1720872204.7617352,0.0
profit_per_transaction,1720872204.7629201,1720872204.7629201,0.0
profit_per_transaction,1720872204.764687,1720872204.764796,0.00010895729064941406
profit_per_transaction,1720872204.7656884,1720872204.7656884,0.0
profit_per_transaction,1720872204.7666328,1720872204.7666328,0.0
profit_per_transaction,1720872204.7706459,1720872204.7706459,0.0
profit_per_transaction,1720872204.7726455,1720872204.7726455,0.0
profit_per_transaction,1720872204.7736456,1720872204.7736456,0.0
profit_per_transaction,1720872204.7746456,1720872204.7746456,0.0
profit_per_transaction,1720872204.7766452,1720872204.7766452,0.0
profit_per_transaction,1720872204.7776897,1720872204.7776897,0.0
profit_per_transaction,1720872204.778647,1720872204.778647,0.0
profit_per_transaction,1720872204.779646,1720872204.779646,0.0
profit_per_transaction,1720872204.7806456,1720872204.7806456,0.0
profit_per_transaction,1720872204.7816453,1720872204.7816453,0.0
profit_per_transaction,1720872204.7826476,1720872204.7826476,0.0
profit_per_transaction,1720872204.783807,1720872204.783807,0.0
profit_per_transaction,1720872204.7846453,1720872204.7846453,0.0
profit_per_transaction,1720872204.7856443,1720872204.7856443,0.0
profit_per_transaction,1720872204.7876475,1720872204.787796,0.00014853477478027344
profit_per_transaction,1720872204.7906427,1720872204.7906427,0.0
profit_per_transaction,1720872204.7916493,1720872204.7916493,0.0
profit_per_transaction,1720872204.7926474,1720872204.7926474,0.0
profit_per_transaction,1720872204.7946532,1720872204.7946532,0.0
profit_per_transaction,1720872204.7966464,1720872204.7966464,0.0
profit_per_transaction,1720872204.7996492,1720872204.7996492,0.0
profit_per_transaction,1720872204.8018355,1720872204.8018355,0.0
profit_per_transaction,1720872204.8036454,1720872204.8036454,0.0
profit_per_transaction,1720872204.8056965,1720872204.8056965,0.0
profit_per_transaction,1720872204.806664,1720872204.806664,0.0
profit_per_transaction,1720872204.8076458,1720872204.8076458,0.0
profit_per_transaction,1720872204.8090467,1720872204.8090467,0.0
profit_per_transaction,1720872204.811254,1720872204.811254,0.0
profit_per_transaction,1720872204.8116465,1720872204.8116465,0.0
profit_per_transaction,1720872204.812732,1720872204.812732,0.0
profit_per_transaction,1720872204.8136466,1720872204.8136466,0.0
profit_per_transaction,1720872204.8156438,1720872204.8156438,0.0
profit_per_transaction,1720872204.816645,1720872204.816923,0.0002779960632324219
profit_per_transaction,1720872204.8177485,1720872204.8177485,0.0
profit_per_transaction,1720872204.8186452,1720872204.8186452,0.0
profit_per_transaction,1720872204.819784,1720872204.819784,0.0
profit_per_transaction,1720872204.8208036,1720872204.8208036,0.0
profit_per_transaction,1720872204.822029,1720872204.822029,0.0
profit_per_transaction,1720872204.8226483,1720872204.8226483,0.0
profit_per_transaction,1720872204.8246436,1720872204.8246436,0.0
profit_per_transaction,1720872204.8261151,1720872204.8261151,0.0
profit_per_transaction,1720872204.828694,1720872204.828694,0.0
profit_per_transaction,1720872204.8296509,1720872204.8296509,0.0
profit_per_transaction,1720872204.8309143,1720872204.8309143,0.0
profit_per_transaction,1720872204.832852,1720872204.8336458,0.0007939338684082031
profit_per_transaction,1720872204.83688,1720872204.83688,0.0
profit_per_transaction,1720872204.8376458,1720872204.8376458,0.0
profit_per_transaction,1720872204.8408062,1720872204.8408062,0.0
profit_per_transaction,1720872204.8416462,1720872204.8416462,0.0
profit_per_transaction,1720872204.842822,1720872204.842822,0.0
profit_per_transaction,1720872204.8446603,1720872204.8446603,0.0
profit_per_transaction,1720872204.8456461,1720872204.8456461,0.0
profit_per_transaction,1720872204.8477569,1720872204.8477569,0.0
profit_per_transaction,1720872204.849647,1720872204.849647,0.0
profit_per_transaction,1720872204.8506525,1720872204.8506525,0.0
profit_per_transaction,1720872204.8516488,1720872204.8516488,0.0
profit_per_transaction,1720872204.8556476,1720872204.8556476,0.0
profit_per_transaction,1720872204.8566463,1720872204.8566463,0.0
profit_per_transaction,1720872204.8578966,1720872204.8578966,0.0
profit_per_transaction,1720872204.8586454,1720872204.8586454,0.0
profit_per_transaction,1720872204.8597968,1720872204.8597968,0.0
profit_per_transaction,1720872204.8626492,1720872204.8626492,0.0
profit_per_transaction,1720872204.863659,1720872204.863659,0.0
profit_per_transaction,1720872204.8646474,1720872204.8646474,0.0
profit_per_transaction,1720872204.8656466,1720872204.8656466,0.0
profit_per_transaction,1720872204.8668618,1720872204.8668618,0.0
profit_per_transaction,1720872204.8686516,1720872204.8686516,0.0
profit_per_transaction,1720872204.8753598,1720872204.8753598,0.0
profit_per_transaction,1720872204.8778865,1720872204.8778865,0.0
profit_per_transaction,1720872204.8787217,1720872204.8787217,0.0
profit_per_transaction,1720872204.8806932,1720872204.8806932,0.0
profit_per_transaction,1720872204.8826907,1720872204.8826907,0.0
profit_per_transaction,1720872204.886678,1720872204.886678,0.0
profit_per_transaction,1720872204.8896458,1720872204.8896458,0.0
profit_per_transaction,1720872204.8936465,1720872204.8941972,0.0005507469177246094
profit_per_transaction,1720872204.8946443,1720872204.8946443,0.0
profit_per_transaction,1720872204.8959575,1720872204.8959575,0.0
profit_per_transaction,1720872204.8976457,1720872204.8976457,0.0
profit_per_transaction,1720872204.8986726,1720872204.8986726,0.0
profit_per_transaction,1720872204.8996449,1720872204.9006467,0.0010018348693847656
profit_per_transaction,1720872204.9026463,1720872204.9026463,0.0
profit_per_transaction,1720872204.903648,1720872204.903648,0.0
profit_per_transaction,1720872204.907676,1720872204.907676,0.0
profit_per_transaction,1720872204.908647,1720872204.908647,0.0
profit_per_transaction,1720872204.9097447,1720872204.9097447,0.0
profit_per_transaction,1720872204.9097447,1720872204.9106464,0.0009016990661621094
profit_per_transaction,1720872204.9116452,1720872204.9116452,0.0
profit_per_transaction,1720872204.9126441,1720872204.9126441,0.0
profit_per_transaction,1720872204.913771,1720872204.913771,0.0
profit_per_transaction,1720872204.9151123,1720872204.9151123,0.0
profit_per_transaction,1720872204.9156468,1720872204.9156468,0.0
profit_per_transaction,1720872204.9166443,1720872204.9166443,0.0
profit_per_transaction,1720872204.9187014,1720872204.9187014,0.0
profit_per_transaction,1720872204.919648,1720872204.919648,0.0
profit_per_transaction,1720872204.9216511,1720872204.9216511,0.0
profit_per_transaction,1720872204.9236548,1720872204.9236548,0.0
profit_per_transaction,1720872204.9256475,1720872204.9256475,0.0
profit_per_transaction,1720872204.9266455,1720872204.9266455,0.0
profit_per_transaction,1720872204.927644,1720872204.927644,0.0
profit_per_transaction,1720872204.9296725,1720872204.9296725,0.0
profit_per_transaction,1720872204.930651,1720872204.930651,0.0
profit_per_transaction,1720872204.933647,1720872204.933647,0.0
profit_per_transaction,1720872204.9366446,1720872204.9366446,0.0
profit_per_transaction,1720872204.938645,1720872204.938645,0.0
profit_per_transaction,1720872204.9407496,1720872204.9407496,0.0
profit_per_transaction,1720872204.9416459,1720872204.9416459,0.0
profit_per_transaction,1720872204.9436462,1720872204.9436462,0.0
profit_per_transaction,1720872204.944646,1720872204.944646,0.0
profit_per_transaction,1720872204.945646,1720872204.945646,0.0
profit_per_transaction,1720872204.9486458,1720872204.9486458,0.0
profit_per_transaction,1720872204.9496453,1720872204.9496453,0.0
profit_per_transaction,1720872204.952645,1720872204.952645,0.0
profit_per_transaction,1720872204.9539266,1720872204.9539266,0.0
profit_per_transaction,1720872204.9556446,1720872204.9556446,0.0
profit_per_transaction,1720872204.9566495,1720872204.9568622,0.00021266937255859375
profit_per_transaction,1720872204.9586465,1720872204.9586465,0.0
profit_per_transaction,1720872204.959646,1720872204.959646,0.0
profit_per_transaction,1720872204.9606485,1720872204.9606485,0.0
profit_per_transaction,1720872204.9621203,1720872204.9626453,0.0005249977111816406
profit_per_transaction,1720872204.9626453,1720872204.9626453,0.0
profit_per_transaction,1720872204.9647872,1720872204.9647872,0.0
profit_per_transaction,1720872204.9656432,1720872204.9656432,0.0
profit_per_transaction,1720872204.9686472,1720872204.9686732,2.5987625122070312e-05
profit_per_transaction,1720872204.9696517,1720872204.9696517,0.0
profit_per_transaction,1720872204.9706466,1720872204.9706466,0.0
profit_per_transaction,1720872204.971736,1720872204.971736,0.0
profit_per_transaction,1720872204.9727893,1720872204.9727893,0.0
profit_per_transaction,1720872204.9746792,1720872204.9746792,0.0
profit_per_transaction,1720872204.975645,1720872204.975645,0.0
profit_per_transaction,1720872204.975645,1720872204.975645,0.0
profit_per_transaction,1720872204.977838,1720872204.977838,0.0
profit_per_transaction,1720872204.9786448,1720872204.9786448,0.0
profit_per_transaction,1720872204.9796867,1720872204.9796867,0.0
profit_per_transaction,1720872204.9816449,1720872204.9816449,0.0
profit_per_transaction,1720872204.9832642,1720872204.9832642,0.0
profit_per_transaction,1720872204.9846451,1720872204.9846451,0.0
profit_per_transaction,1720872204.9866464,1720872204.9866464,0.0
profit_per_transaction,1720872204.987644,1720872204.987644,0.0
profit_per_transaction,1720872204.989649,1720872204.989649,0.0
profit_per_transaction,1720872204.990649,1720872204.990649,0.0
profit_per_transaction,1720872204.9916494,1720872204.991937,0.0002875328063964844
profit_per_transaction,1720872204.9926994,1720872204.9926994,0.0
profit_per_transaction,1720872204.9936495,1720872204.9936495,0.0
profit_per_transaction,1720872204.9947937,1720872204.9947937,0.0
profit_per_transaction,1720872204.9976475,1720872204.9976475,0.0
profit_per_transaction,1720872204.9999528,1720872204.9999528,0.0
profit_per_transaction,1720872205.000726,1720872205.000726,0.0
profit_per_transaction,1720872205.002649,1720872205.002649,0.0
profit_per_transaction,1720872205.002649,1720872205.0036452,0.0009961128234863281
profit_per_transaction,1720872205.006645,1720872205.0076525,0.0010075569152832031
profit_per_transaction,1720872205.0086458,1720872205.0086458,0.0
profit_per_transaction,1720872205.0107014,1720872205.0107014,0.0
profit_per_transaction,1720872205.0116632,1720872205.0116632,0.0
profit_per_transaction,1720872205.0127435,1720872205.0127435,0.0
profit_per_transaction,1720872205.0136437,1720872205.0136437,0.0
profit_per_transaction,1720872205.015,1720872205.015,0.0
profit_per_transaction,1720872205.0159042,1720872205.0159042,0.0
profit_per_transaction,1720872205.0166457,1720872205.0166457,0.0
profit_per_transaction,1720872205.0207667,1720872205.0207667,0.0
profit_per_transaction,1720872205.0216444,1720872205.0216444,0.0
profit_per_transaction,1720872205.0226452,1720872205.0226452,0.0
profit_per_transaction,1720872205.0246644,1720872205.0246644,0.0
profit_per_transaction,1720872205.025646,1720872205.025646,0.0
profit_per_transaction,1720872205.0286434,1720872205.0286434,0.0
profit_per_transaction,1720872205.029645,1720872205.029645,0.0
profit_per_transaction,1720872205.0306559,1720872205.0306559,0.0
profit_per_transaction,1720872205.031647,1720872205.031647,0.0
profit_per_transaction,1720872205.033645,1720872205.033645,0.0
profit_per_transaction,1720872205.035074,1720872205.035074,0.0
profit_per_transaction,1720872205.0376453,1720872205.0376453,0.0
profit_per_transaction,1720872205.0386665,1720872205.0386665,0.0
profit_per_transaction,1720872205.0406458,1720872205.040725,7.915496826171875e-05
profit_per_transaction,1720872205.0417075,1720872205.0417075,0.0
profit_per_transaction,1720872205.0438366,1720872205.0438366,0.0
profit_per_transaction,1720872205.0488033,1720872205.0488033,0.0
profit_per_transaction,1720872205.0506458,1720872205.0506458,0.0
profit_per_transaction,1720872205.0526555,1720872205.0526555,0.0
profit_per_transaction,1720872205.0536509,1720872205.0536509,0.0
profit_per_transaction,1720872205.0556521,1720872205.0556521,0.0
profit_per_transaction,1720872205.057198,1720872205.057198,0.0
profit_per_transaction,1720872205.0577307,1720872205.0577307,0.0
profit_per_transaction,1720872205.0596738,1720872205.0596738,0.0
profit_per_transaction,1720872205.0606437,1720872205.0606437,0.0
profit_per_transaction,1720872205.0616472,1720872205.0616472,0.0
profit_per_transaction,1720872205.0636446,1720872205.0636446,0.0
profit_per_transaction,1720872205.0646713,1720872205.0646713,0.0
profit_per_transaction,1720872205.0666754,1720872205.0666754,0.0
profit_per_transaction,1720872205.067645,1720872205.0687943,0.0011491775512695312
profit_per_transaction,1720872205.06995,1720872205.06995,0.0
profit_per_transaction,1720872205.0716598,1720872205.0716598,0.0
profit_per_transaction,1720872205.072646,1720872205.072646,0.0
profit_per_transaction,1720872205.0747569,1720872205.0747569,0.0
profit_per_transaction,1720872205.0776436,1720872205.0776436,0.0
profit_per_transaction,1720872205.0786607,1720872205.0786607,0.0
profit_per_transaction,1720872205.0796497,1720872205.0796497,0.0
profit_per_transaction,1720872205.0829706,1720872205.0829706,0.0
profit_per_transaction,1720872205.083679,1720872205.083679,0.0
profit_per_transaction,1720872205.084644,1720872205.084644,0.0
profit_per_transaction,1720872205.0856571,1720872205.0856571,0.0
profit_per_transaction,1720872205.086797,1720872205.08711,0.00031304359436035156
profit_per_transaction,1720872205.0876443,1720872205.0876443,0.0
profit_per_transaction,1720872205.0886457,1720872205.0886457,0.0
profit_per_transaction,1720872205.0926454,1720872205.0926454,0.0
profit_per_transaction,1720872205.093737,1720872205.093737,0.0
profit_per_transaction,1720872205.0949645,1720872205.0949645,0.0
profit_per_transaction,1720872205.0976446,1720872205.0976446,0.0
profit_per_transaction,1720872205.0986445,1720872205.0986445,0.0
profit_per_transaction,1720872205.1016471,1720872205.1016471,0.0
profit_per_transaction,1720872205.1026554,1720872205.1026554,0.0
profit_per_transaction,1720872205.1036484,1720872205.1036484,0.0
profit_per_transaction,1720872205.1066465,1720872205.1066465,0.0
profit_per_transaction,1720872205.1076634,1720872205.1076634,0.0
profit_per_transaction,1720872205.1106431,1720872205.1106431,0.0
profit_per_transaction,1720872205.1117966,1720872205.1117966,0.0
profit_per_transaction,1720872205.1146445,1720872205.1146445,0.0
profit_per_transaction,1720872205.115645,1720872205.115645,0.0
profit_per_transaction,1720872205.116647,1720872205.116647,0.0
profit_per_transaction,1720872205.117645,1720872205.117645,0.0
profit_per_transaction,1720872205.118646,1720872205.1188862,0.000240325927734375
profit_per_transaction,1720872205.1220403,1720872205.1220403,0.0
profit_per_transaction,1720872205.123661,1720872205.123661,0.0
profit_per_transaction,1720872205.124646,1720872205.124646,0.0
profit_per_transaction,1720872205.1257513,1720872205.1266463,0.0008950233459472656
profit_per_transaction,1720872205.1266463,1720872205.1266463,0.0
profit_per_transaction,1720872205.1281047,1720872205.128646,0.0005412101745605469
profit_per_transaction,1720872205.128646,1720872205.12965,0.0010042190551757812
profit_per_transaction,1720872205.1307259,1720872205.1307259,0.0
profit_per_transaction,1720872205.1316473,1720872205.1316473,0.0
profit_per_transaction,1720872205.1326456,1720872205.1326456,0.0
profit_per_transaction,1720872205.1346488,1720872205.1346488,0.0
profit_per_transaction,1720872205.1366472,1720872205.1366472,0.0
profit_per_transaction,1720872205.1386466,1720872205.1386466,0.0
profit_per_transaction,1720872205.1396463,1720872205.1396463,0.0
profit_per_transaction,1720872205.1436458,1720872205.1436458,0.0
profit_per_transaction,1720872205.1447382,1720872205.1447382,0.0
profit_per_transaction,1720872205.1488395,1720872205.1488395,0.0
profit_per_transaction,1720872205.1496484,1720872205.1496484,0.0
profit_per_transaction,1720872205.1508396,1720872205.1508396,0.0
profit_per_transaction_proc,1720872205.1536717,1720872205.1536717,0.0
profit_per_transaction_proc,1720872205.155645,1720872205.1557112,6.628036499023438e-05
profit_per_transaction_proc,1720872205.1557112,1720872205.1566496,0.00093841552734375
profit_per_transaction_proc,1720872205.1576471,1720872205.1576471,0.0
profit_per_transaction_proc,1720872205.1586459,1720872205.1586459,0.0
profit_per_transaction_proc,1720872205.1596575,1720872205.1596575,0.0
profit_per_transaction_proc,1720872205.1616437,1720872205.1616437,0.0
profit_per_transaction_proc,1720872205.1626477,1720872205.163239,0.000591278076171875
profit_per_transaction_proc,1720872205.1636462,1720872205.1636462,0.0
profit_per_transaction_proc,1720872205.164646,1720872205.164646,0.0
profit_per_transaction_proc,1720872205.1670847,1720872205.1670847,0.0
profit_per_transaction_proc,1720872205.16917,1720872205.16917,0.0
profit_per_transaction_proc,1720872205.1716456,1720872205.1716456,0.0
profit_per_transaction_proc,1720872205.1756482,1720872205.1756482,0.0
profit_per_transaction_proc,1720872205.1767466,1720872205.1767466,0.0
profit_per_transaction_proc,1720872205.1776447,1720872205.1776447,0.0
profit_per_transaction_proc,1720872205.1796489,1720872205.1796489,0.0
profit_per_transaction_proc,1720872205.1807692,1720872205.1807692,0.0
profit_per_transaction_proc,1720872205.1826491,1720872205.1826491,0.0
profit_per_transaction_proc,1720872205.185643,1720872205.185643,0.0
profit_per_transaction_proc,1720872205.186643,1720872205.186643,0.0
profit_per_transaction_proc,1720872205.1876457,1720872205.1876457,0.0
profit_per_transaction_proc,1720872205.1886446,1720872205.1886446,0.0
profit_per_transaction_proc,1720872205.1896453,1720872205.1896453,0.0
profit_per_transaction_proc,1720872205.1916454,1720872205.1916454,0.0
profit_per_transaction_proc,1720872205.1916454,1720872205.1916454,0.0
profit_per_transaction_proc,1720872205.1928685,1720872205.1928685,0.0
profit_per_transaction_proc,1720872205.1946933,1720872205.1946933,0.0
profit_per_transaction_proc,1720872205.1956475,1720872205.1956475,0.0
profit_per_transaction_proc,1720872205.1986444,1720872205.198823,0.0001785755157470703
profit_per_transaction_proc,1720872205.1996431,1720872205.1996431,0.0
profit_per_transaction_proc,1720872205.20065,1720872205.20065,0.0
profit_per_transaction_proc,1720872205.2119694,1720872205.2126474,0.0006780624389648438
profit_per_transaction_proc,1720872205.2136447,1720872205.2136447,0.0
profit_per_transaction_proc,1720872205.2146502,1720872205.2146502,0.0
profit_per_transaction_proc,1720872205.2167835,1720872205.2167835,0.0
profit_per_transaction_proc,1720872205.218273,1720872205.218273,0.0
profit_per_transaction_proc,1720872205.2186468,1720872205.2196543,0.0010075569152832031
profit_per_transaction_proc,1720872205.2196543,1720872205.2206454,0.0009911060333251953
profit_per_transaction_proc,1720872205.221782,1720872205.221782,0.0
profit_per_transaction_proc,1720872205.2226458,1720872205.2226458,0.0
profit_per_transaction_proc,1720872205.2226458,1720872205.2226458,0.0
profit_per_transaction_proc,1720872205.2246435,1720872205.2246435,0.0
profit_per_transaction_proc,1720872205.225645,1720872205.225645,0.0
profit_per_transaction_proc,1720872205.2267563,1720872205.2267563,0.0
profit_per_transaction_proc,1720872205.2276452,1720872205.2276452,0.0
profit_per_transaction_proc,1720872205.2298322,1720872205.2298322,0.0
profit_per_transaction_proc,1720872205.2306468,1720872205.2306468,0.0
profit_per_transaction_proc,1720872205.2316444,1720872205.2316444,0.0
profit_per_transaction_proc,1720872205.2327802,1720872205.2327802,0.0
profit_per_transaction_proc,1720872205.2358103,1720872205.2358103,0.0
profit_per_transaction_proc,1720872205.238673,1720872205.238673,0.0
profit_per_transaction_proc,1720872205.2398233,1720872205.2398233,0.0
profit_per_transaction_proc,1720872205.242643,1720872205.242643,0.0
profit_per_transaction_proc,1720872205.244905,1720872205.244905,0.0
profit_per_transaction_proc,1720872205.2459412,1720872205.2459412,0.0
profit_per_transaction_proc,1720872205.2469661,1720872205.2469661,0.0
profit_per_transaction_proc,1720872205.2486491,1720872205.2486491,0.0
profit_per_transaction_proc,1720872205.2496655,1720872205.2496655,0.0
profit_per_transaction_proc,1720872205.252646,1720872205.252646,0.0
profit_per_transaction_proc,1720872205.2536442,1720872205.2536442,0.0
profit_per_transaction_proc,1720872205.2547078,1720872205.2547078,0.0
profit_per_transaction_proc,1720872205.255646,1720872205.255646,0.0
profit_per_transaction_proc,1720872205.2567136,1720872205.2567136,0.0
profit_per_transaction_proc,1720872205.2576675,1720872205.2576675,0.0
profit_per_transaction_proc,1720872205.2586467,1720872205.2586467,0.0
profit_per_transaction_proc,1720872205.2618217,1720872205.2618217,0.0
profit_per_transaction_proc,1720872205.2626474,1720872205.2626474,0.0
profit_per_transaction_proc,1720872205.263648,1720872205.263648,0.0
profit_per_transaction_proc,1720872205.264645,1720872205.264645,0.0
profit_per_transaction_proc,1720872205.265648,1720872205.265648,0.0
profit_per_transaction_proc,1720872205.2666526,1720872205.2666526,0.0
profit_per_transaction_proc,1720872205.2696521,1720872205.2697332,8.106231689453125e-05
profit_per_transaction_proc,1720872205.2697332,1720872205.2697332,0.0
profit_per_transaction_proc,1720872205.2706625,1720872205.2716463,0.0009837150573730469
profit_per_transaction_proc,1720872205.2746444,1720872205.2746444,0.0
profit_per_transaction_proc,1720872205.2818396,1720872205.2818396,0.0
profit_per_transaction_proc,1720872205.2836454,1720872205.2836454,0.0
profit_per_transaction_proc,1720872205.2846484,1720872205.2846484,0.0
profit_per_transaction_proc,1720872205.2856448,1720872205.2856448,0.0
profit_per_transaction_proc,1720872205.2866735,1720872205.2866735,0.0
profit_per_transaction_proc,1720872205.2876456,1720872205.2876456,0.0
profit_per_transaction_proc,1720872205.2887335,1720872205.2887335,0.0
profit_per_transaction_proc,1720872205.2896447,1720872205.2896447,0.0
profit_per_transaction_proc,1720872205.291726,1720872205.291726,0.0
profit_per_transaction_proc,1720872205.2936444,1720872205.2936444,0.0
profit_per_transaction_proc,1720872205.2946634,1720872205.2946634,0.0
profit_per_transaction_proc,1720872205.2976975,1720872205.2976975,0.0
profit_per_transaction_proc,1720872205.2986465,1720872205.2986465,0.0
profit_per_transaction_proc,1720872205.3006485,1720872205.3006485,0.0
profit_per_transaction_proc,1720872205.3026457,1720872205.3026457,0.0
profit_per_transaction_proc,1720872205.3037233,1720872205.3037233,0.0
profit_per_transaction_proc,1720872205.304667,1720872205.304667,0.0
profit_per_transaction_proc,1720872205.30666,1720872205.3076613,0.0010013580322265625
profit_per_transaction_proc,1720872205.308647,1720872205.308647,0.0
profit_per_transaction_proc,1720872205.3096712,1720872205.3096712,0.0
profit_per_transaction_proc,1720872205.3128684,1720872205.3136725,0.0008041858673095703
profit_per_transaction_proc,1720872205.3145194,1720872205.3146431,0.00012373924255371094
profit_per_transaction_proc,1720872205.3157468,1720872205.3157468,0.0
profit_per_transaction_proc,1720872205.317643,1720872205.317643,0.0
profit_per_transaction_proc,1720872205.318671,1720872205.318671,0.0
profit_per_transaction_proc,1720872205.3197222,1720872205.3197222,0.0
profit_per_transaction_proc,1720872205.322021,1720872205.3221073,8.630752563476562e-05
profit_per_transaction_proc,1720872205.3226469,1720872205.3226469,0.0
profit_per_transaction_proc,1720872205.323647,1720872205.323647,0.0
profit_per_transaction_proc,1720872205.3266585,1720872205.3271887,0.000530242919921875
profit_per_transaction_proc,1720872205.3276503,1720872205.3286488,0.0009984970092773438
profit_per_transaction_proc,1720872205.3308015,1720872205.3308015,0.0
profit_per_transaction_proc,1720872205.3316493,1720872205.3316493,0.0
profit_per_transaction_proc,1720872205.3387651,1720872205.3387651,0.0
profit_per_transaction_proc,1720872205.34065,1720872205.34065,0.0
profit_per_transaction_proc,1720872205.3426466,1720872205.3426466,0.0
profit_per_transaction_proc,1720872205.343849,1720872205.343849,0.0
profit_per_transaction_proc,1720872205.345659,1720872205.345659,0.0
profit_per_transaction_proc,1720872205.3466456,1720872205.3466456,0.0
profit_per_transaction_proc,1720872205.3477645,1720872205.3477645,0.0
profit_per_transaction_proc,1720872205.3496447,1720872205.3496447,0.0
